vcpu,ram_gb,nodes,dataset,task,target_cost,target_runtime,instance_type
2,2.0,4,creditcard,kmeans,0.0011884536383914,19.63953351974488,e2-highcpu-2
2,13.0,5,creditcard,linear_regression,0.0144426591554946,79.8059446811676,n1-highmem-2
4,26.0,4,santander,xgboost,0.0173628719813029,59.96387100219727,n1-highmem-4
4,26.0,4,buzz,xgboost,0.0070986584744983,24.51570463180542,n1-highmem-4
2,13.0,2,buzz,standard_scaler,0.0007206883893675,9.955787420272827,n1-highmem-2
2,2.0,5,creditcard,kmeans,0.0016518832262277,21.83827114105225,e2-highcpu-2
4,3.6,2,buzz,logistic_regression,0.0267484774978955,308.2410979270935,n1-highcpu-4
2,16.0,4,santander,standard_scaler,0.0022763399219581,20.58711266517639,e2-highmem-2
2,1.8,4,santander,linear_regression,0.010613370682266,122.30516791343688,n1-highcpu-2
4,3.6,2,buzz,xgboost,0.0033836354373296,38.99195766448975,n1-highcpu-4
2,8.0,2,buzz,naive_bayes,0.0003051191453456,7.4449567794799805,e2-standard-2
2,16.0,5,santander,logistic_regression,0.0185056647388756,133.8914988040924,e2-highmem-2
4,3.6,4,creditcard,kmeans,0.0022638281962606,13.043824434280396,n1-highcpu-4
2,16.0,5,santander,kmeans,0.0106911424159851,77.3521568775177,e2-highmem-2
2,7.5,3,creditcard,xgboost,0.0018864744633436,21.642154455184937,n1-standard-2
2,2.0,5,buzz,naive_bayes,0.0004588967766006,6.06671953201294,e2-highcpu-2
4,32.0,2,creditcard,polynomial_features,0.0026730023524162,24.174509286880493,e2-highmem-4
2,1.8,3,buzz,poisson_regression,0.0064550723514755,99.18164944648744,n1-highcpu-2
2,16.0,5,santander,naive_bayes,0.0011849872769832,8.573575973510742,e2-highmem-2
4,4.0,5,creditcard,logistic_regression,0.0039198845979849,25.910881996154785,e2-highcpu-4
4,16.0,4,santander,kmeans,0.0139163061166445,84.89003324508667,e2-standard-4
2,7.5,4,creditcard,logistic_regression,0.0047961730034086,41.26726293563843,n1-standard-2
4,16.0,3,santander,naive_bayes,0.0012606512023329,10.25336480140686,e2-standard-4
4,15.0,5,santander,poisson_regression,0.0672637931627697,231.50062656402588,n1-standard-4
4,15.0,2,creditcard,kmeans,0.0022604027719497,19.44897222518921,n1-standard-4
2,16.0,5,santander,poisson_regression,0.0582849088256518,421.70080947875977,e2-highmem-2
4,15.0,3,santander,linear_regression,0.0170893041625022,98.02660131454468,n1-standard-4
4,4.0,3,santander,standard_scaler,0.0014192756223583,15.63595485687256,e2-highcpu-4
4,3.6,3,buzz,kmeans,0.0050686871523062,38.93997812271118,n1-highcpu-4
2,7.5,2,creditcard,logistic_regression,0.0047154458807574,81.14534020423889,n1-standard-2
2,7.5,5,santander,standard_scaler,0.0034425955484973,23.69664239883423,n1-standard-2
2,7.5,4,buzz,quantile_transformer,0.002903916065375,24.98589348793029,n1-standard-2
2,7.5,4,santander,xgboost,0.0112516274748378,96.81132626533508,n1-standard-2
4,16.0,4,creditcard,standard_scaler,0.0010200265593051,6.222203493118286,e2-standard-4
2,8.0,4,santander,standard_scaler,0.0020994593040386,25.61357426643372,e2-standard-2
4,16.0,5,creditcard,kmeans,0.0023184470287561,11.314096927642822,e2-standard-4
4,26.0,2,creditcard,xgboost,0.0026109163922468,18.03395819664001,n1-highmem-4
4,3.6,3,santander,standard_scaler,0.0020818215446472,15.993507385253906,n1-highcpu-4
4,32.0,5,creditcard,spectral_clustering,0.0141788289815995,51.29306864738464,e2-highmem-4
2,13.0,2,creditcard,linear_regression,0.0099358817717896,137.25700068473816,n1-highmem-2
2,1.8,3,creditcard,linear_regression,0.005850294661343,89.88929057121277,n1-highcpu-2
2,2.0,5,creditcard,linear_regression,0.0039768649388233,52.57505702972412,e2-highcpu-2
2,7.5,4,buzz,polynomial_features,0.0084870922375255,73.02469420433044,n1-standard-2
4,32.0,4,santander,poisson_regression,0.067787692600833,306.5343737602234,e2-highmem-4
4,16.0,5,buzz,naive_bayes,0.0015589691708286,7.607820272445679,e2-standard-4
4,3.6,3,creditcard,poisson_regression,0.0081653230993747,62.72975492477417,n1-highcpu-4
2,13.0,4,creditcard,kmeans,0.0018279462280008,12.62587571144104,n1-highmem-2
2,13.0,3,buzz,quantile_transformer,0.0033948386930624,31.264822959899902,n1-highmem-2
2,8.0,3,creditcard,logistic_regression,0.003026951378268,49.23873734474182,e2-standard-2
4,16.0,4,santander,xgboost,0.0114710419838587,69.97382259368896,e2-standard-4
2,8.0,2,santander,logistic_regression,0.0170420701930801,415.8292849063873,e2-standard-2
4,15.0,2,creditcard,naive_bayes,0.0003936307662328,3.386880397796631,n1-standard-4
4,32.0,3,creditcard,logistic_regression,0.0071155099454164,42.90156126022339,e2-highmem-4
2,13.0,2,creditcard,polynomial_features,0.0030751427373223,42.48086667060852,n1-highmem-2
4,32.0,3,santander,kmeans,0.0147436916789444,88.89417576789856,e2-highmem-4
4,32.0,2,creditcard,kmeans,0.0018346847697618,16.592803955078125,e2-highmem-4
2,13.0,2,creditcard,xgboost,0.0019706867704126,27.22360849380493,n1-highmem-2
4,4.0,4,santander,quantile_transformer,0.0086693235207462,71.63151526451111,e2-highcpu-4
2,16.0,2,creditcard,spectral_clustering,0.0064980533529578,117.53618621826172,e2-highmem-2
4,3.6,4,santander,linear_regression,0.0149611848897404,86.2040102481842,n1-highcpu-4
4,4.0,5,buzz,poisson_regression,0.0064213095138271,42.44558453559876,e2-highcpu-4
2,1.8,2,creditcard,standard_scaler,0.0003889670680761,8.964669942855835,n1-highcpu-2
2,8.0,4,creditcard,spectral_clustering,0.0071329720228433,87.02283883094788,e2-standard-2
4,26.0,2,santander,xgboost,0.0148297776003413,102.43131113052368,n1-highmem-4
4,3.6,2,buzz,quantile_transformer,0.0027688503401544,31.90736627578736,n1-highcpu-4
2,7.5,2,creditcard,kmeans,0.0010464997692108,18.00860023498535,n1-standard-2
4,15.0,2,creditcard,standard_scaler,0.000523119234138,4.501025915145874,n1-standard-4
4,16.0,4,buzz,quantile_transformer,0.0036964607823689,22.548561096191406,e2-standard-4
4,3.6,2,creditcard,xgboost,0.0019380174372461,22.333107471466064,n1-highcpu-4
2,7.5,4,buzz,xgboost,0.0036915621785057,31.76296329498291,n1-standard-2
4,15.0,4,buzz,quantile_transformer,0.0056492900192472,24.30382895469665,n1-standard-4
4,4.0,3,santander,poisson_regression,0.0375868014824414,414.0883715152741,e2-highcpu-4
4,16.0,2,creditcard,quantile_transformer,0.0014205480090061,17.330801248550415,e2-standard-4
4,26.0,5,creditcard,polynomial_features,0.0099760657043589,27.562422513961792,n1-highmem-4
4,3.6,5,buzz,poisson_regression,0.0154996531803078,71.44526433944702,n1-highcpu-4
2,1.8,5,santander,poisson_regression,0.0468182951948709,431.6155254840851,n1-highcpu-2
2,7.5,4,creditcard,xgboost,0.0019464340430365,16.747520446777344,n1-standard-2
2,1.8,5,buzz,linear_regression,0.0349751799580454,322.43443751335144,n1-highcpu-2
2,8.0,3,santander,linear_regression,0.0124491791471004,202.50799751281733,e2-standard-2
4,32.0,5,buzz,poisson_regression,0.0117937280567632,42.66477179527283,e2-highmem-4
2,7.5,5,buzz,poisson_regression,0.0128196722370386,88.24248576164246,n1-standard-2
2,8.0,3,santander,kmeans,0.0078406836602926,127.5426378250122,e2-standard-2
2,16.0,5,santander,xgboost,0.0113466415978756,82.09480023384094,e2-highmem-2
4,26.0,4,santander,poisson_regression,0.1031828387351565,356.3490209579468,n1-highmem-4
4,26.0,5,santander,linear_regression,0.0434233352780342,119.9723768234253,n1-highmem-4
4,15.0,4,santander,xgboost,0.0148260915603637,63.78337669372559,n1-standard-4
